record_id	pmid	doi	year	title_short	country_or_region	income_level	target_population	target_population_notes	setting	delivery_model	return_channel	followup_support	self_sampling_confirmed	assay_type	triage_pathway	design	n_invited	n_participated	uptake_pct	followup_closure_reported	followup_reporting_level	followup_completion_pct	followup_notes	equity_stratified_results_reported	acceptability_reported	cost_reported	key_barriers_facilitators	limitations	implementation_core_status	implementation_core_reason	implementation_core_evidence
PMID_33660168	33660168	10.1007/s10552-021-01406-4	2021	Acceptability of a multicomponent, community-based, HPV self-test intervention among Jamaican women.	Jamaica	LMIC	underscreened_general	Low socioeconomic communities; no Pap test in at least 3 years.	community_outreach	outreach_event_distribution	unk	education_navigation	Y	DNA	unk	pilot_intervention	163	156	95.6	N	none		Added after final 58-record adjudication; not part of the earlier broad map.	N	Y	N	Community outreach workers; education and self-test intervention.	Added after final adjudication of high-risk false-negative records; charted from PubMed abstract-level information.	CORE	Community-based intervention among Jamaican women not recently screened; reports HPV self-test kit use/return and acceptability.	Final adjudication based on PubMed abstract evidence and independent review worksheet.
PMID_33764704	33764704	10.2478/raon-2021-0001	2021	Long term results of follow-up after HPV self-sampling with devices Qvintip and HerSwab in women non-attending cervical 	Slovenia	HIC	nonattenders		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	DNA	direct_colposcopy	other				Y	referral_only			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_33773563	33773563	10.31557/apjcp.2021.22.3.971	2021	Acceptability and Concordance of Self- Versus Clinician- Sampling for HPV Testing among Rural South Indian Women.	UNK	UNK	other		community_outreach	outreach_event_distribution	mixed	unk	Y	DNA	unk	observational				N	none			N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	Mobile screening clinics (n=120) with concordance data.	...eight mobile screening clinics were conducted among 120 eligible women.
PMID_33842403	33842403	10.15430/jcp.2021.26.1.25	2021	Promotion of Cervical Screening among Long-term Non-attendees by Human Papillomavirus Self-sampling.	UNK	UNK	other		other	unk	unk	unk	Y	mRNA	cytology	other		353.0		Y	completion_reported	85.7	HPV-positive women: 353/412 attended follow-up.	N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_33857013	33857013	10.1158/1055-9965.epi-20-1628	2021	Cervical Cancer Screening-Past, Present, and Future.	United States	HIC	other		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	UNK	cytology	individual_RCT				Y	referral_only			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_33882885	33882885	10.1186/s12885-021-08109-8	2021	Women's experiences in a community-based screen-and-treat cervical cancer prevention program in rural Malawi: a qualitat	UNK	UNK	other		community_outreach	outreach_event_distribution	mixed	unk	Y	UNK	unk	observational				Y	referral_only			N	Y	Y		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_34031326	34031326		2021	Self-sampling in Human Papillomavirus screening during and post-COVID-19 pandemic.	UNK	UNK	other		community_outreach	outreach_event_distribution	mixed	unk	Y	DNA	cytology	observational				N	none		Reported self-collection perception questionnaire completion, not follow-up completion.	N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	Outreach program in remote Sarawak (n=55).	...55 women recruited ... over a five-day outreach programme.
PMID_34032158	34032158	10.1177/17455065211017070	2021	Cervical pap smears and pandemics: The effect of COVID-19 on screening uptake & opportunities to improve.	UNK	UNK	nonattenders		home_mail	unk	unk	unk	Y	UNK	direct_colposcopy	other				Y	referral_only			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_34175345	34175345	10.1016/j.jviromet.2021.114219	2021	Performance of a six-methylation-marker assay on self-collected cervical samples - A feasibility study.	UNK	UNK	other		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	DNA	direct_colposcopy	other				Y	referral_only			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_34210517	34210517	10.1016/j.ygyno.2021.06.020	2021	Comparison of different strategies for the triage to colposcopy of women tested high-risk HPV positive on self-collected	UNK	UNK	other		other	unk	unk	unk	Y	DNA	direct_colposcopy	other				Y	referral_only			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_34373426	34373426	10.11236/jph.21-025	2021	[A feasibility study on cervical screening in non-attenders invited to undergo HPV self-sampling with cytology triage ve	UNK	UNK	nonattenders		home_mail	mail_to_home_return_mail	mail	unk	Y	UNK	cytology	other			5.9	Y	referral_only		HPV-positive participants were referred to cytology triage; follow-up compliance not quantified in abstract.	N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_34382217	34382217	10.1002/ijgo.13873	2021	He Tapu Te Whare Tangata (sacred house of humanity): Under-screened Māori women talk about HPV self-testing cervical scr	New Zealand	HIC	never_screened		community_outreach	outreach_event_distribution	mixed	unk	Y	UNK	direct_colposcopy	cluster_RCT				Y	referral_only			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_34462004	34462004	10.1186/s13690-021-00667-4	2021	Cervical cancer screening using HPV tests on self-samples: attitudes and preferences of women participating in the VALHU	UNK	UNK	underscreened_general		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	UNK	direct_colposcopy	observational				Y	referral_only			N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_34590066	34590066	10.1016/j.lanwpc.2021.100265	2021	Acceptability of human papillomavirus (HPV) self-sampling among never- and under-screened Indigenous and other minority 	New Zealand	HIC	never_screened		home_mail	mail_to_home_return_mail	mail	unk	Y	UNK	cytology	individual_RCT	2780.0		4.6	Y	referral_only			Y	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_34607876	34607876	10.1158/1940-6207.capr-21-0110	2021	Rethinking Cervical Cancer Screening in Brazil Post COVID-19: A Global Opportunity to Adopt Higher Impact Strategies.	UNK	UNK	other		community_outreach	outreach_event_distribution	mixed	unk	Y	UNK	direct_colposcopy	other				Y	referral_only			Y	Y	Y		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_34639352	34639352	10.3390/ijerph181910050	2021	Human Papillomavirus (HPV) Self-Sampling among Never-and Under-Screened Indigenous Māori, Pacific and Asian Women in Aot	New Zealand	HIC	never_screened		other	unk	unk	unk	Y	UNK	direct_colposcopy	observational				Y	referral_only		Study described follow-up protocols and HPV-positive findings but did not report an observed follow-up completion denominator for all positives.	N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_34715579	34715579	10.1016/j.jcv.2021.105017	2021	Comparative analysis between self-collected and clinician-collected samples for HPV testing in public health facilities 	UNK	UNK	other		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	mRNA	cytology	other				N	none			N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	Comparative analysis with 280 actual participants in Zimbabwe.	A total of 280 self- and clinician-collected samples were tested ...
PMID_35003710	35003710	10.7189/jogh.11.04036	2021	Implementing community-based human papillomavirus self-sampling with SMS text follow-up for cervical cancer screening in	UNK	UNK	other		community_outreach	outreach_event_distribution	mixed	reminders	Y	DNA	unk	observational			17.0	Y	completion_reported	35.0	Among hrHPV-positive participants who reported receiving SMS follow-up instructions, 6/17 presented for follow-up.	N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_35010314	35010314	10.3390/ijerph19010054	2021	Exploring Factors Associated with Patients Who Prefer Clinician-Sampling to HPV Self-Sampling: A Study Conducted in a Lo	UNK	UNK	other		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	UNK	cytology	observational				Y	referral_only			N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_31532298	31532298	10.1089/jwh.2018.7575	2020	Acceptability and Feasibility of Community-Based, Lay Navigator-Facilitated At-Home Self-Collection for Human Papillomav	UNK	UNK	underscreened_general		home_mail	unk	unk	navigation	Y	DNA	cytology	observational		59.0		N	none			N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_31633801	31633801	10.1002/ijc.32746	2020	"Feasibility of a community-based cervical cancer screening with ""test and treat"" strategy using self-sample for an HPV t"	UNK	UNK	other		community_outreach	outreach_event_distribution	mixed	unk	Y	UNK	cytology	other				Y	referral_only			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_31744374	31744374	10.1177/0969141319885994	2020	Reactions of women underscreened for cervical cancer who received unsolicited human papillomavirus self-sampling kits.	United States	HIC	underscreened_general		home_mail	mail_to_home_return_mail	mail	unk	Y	UNK	cytology	observational	116.0			N	none			N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_31970767	31970767	10.1002/ijc.32881	2020	Comparative performance evaluation of different HPV tests and triaging strategies using self-samples and feasibility ass	UNK	UNK	other		other	unk	unk	unk	Y	UNK	direct_colposcopy	program_evaluation				Y	completion_reported	100.0	Women positive on HPV with abnormal colposcopy who were eligible for thermal ablation all accepted same-day treatment.	N	N	Y		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_32032940	32032940	10.2196/14652	2020	Developing SMS Content to Promote Papanicolaou Triage Among Women Who Performed HPV Self-collection Test: Qualitative St	UNK	UNK	other		community_outreach	chw_door_to_door	mixed	reminders	Y	UNK	cytology	observational		48.0		Y	referral_only			N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_32082413	32082413	10.1186/s13027-020-00280-0	2020	Cervical cancer prevention among long-term screening non-attendees by vaginal self-collected samples for hr-HPV mRNA det	UNK	UNK	other		other	unk	unk	unk	Y	mRNA	cytology	individual_RCT	2018.0	2018.0	100.0	Y	referral_only			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_32168286	32168286	10.1097/olq.0000000000001119	2020	For Human Papillomavirus Self-Sampling, Stated Willingness Does Not Correspond With Subsequent Uptake by Rural Malawian 	UNK	UNK	other		other	unk	unk	unk	Y	UNK	cytology	other				N	none		Reported self-collection uptake after stated willingness; no post-positive follow-up completion.	N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	Longitudinal study with follow-up offer (n=186).	RESULTS: ... n = 65 (53%) agreed to self-collect a sample at follow-up.
