record_id	pmid	doi	year	title_short	country_or_region	income_level	target_population	target_population_notes	setting	delivery_model	return_channel	followup_support	self_sampling_confirmed	assay_type	triage_pathway	design	n_invited	n_participated	uptake_pct	followup_closure_reported	followup_reporting_level	followup_completion_pct	followup_notes	equity_stratified_results_reported	acceptability_reported	cost_reported	key_barriers_facilitators	limitations
PMID_29523108	29523108	10.1186/s12885-018-4165-4	2018	Preventing cervical cancer using HPV self-sampling: direct mailing of test-kits increases screening participation more than timely opt-in procedures - a randomized controlled trial.	Denmark	HIC	nonattenders		organized_screening	mail_to_home_return_mail	mail	reminders	Y	DNA	cytology	randomized_trial	9791			N	none			N	N	N		Added during final eligibility reconciliation; charted from PubMed abstract-level information.
PMID_29538411	29538411	10.1371/journal.pone.0190172	2018	Test performance and acceptability of self- versus provider-collected swabs for high-risk HPV DNA testing in female-to-male trans masculine patients.	United States	HIC	migrant_minority	Trans masculine patients, a low-screening underserved group.	clinic	clinic_pickup_return_clinic	clinic	unk	Y	DNA	unk	diagnostic_validation	150	150	100.0	N	none			N	Y	N		Added during final eligibility reconciliation; charted from PubMed abstract-level information.
PMID_29569715	29569715	10.1002/ijc.31391	2018	A randomized, controlled trial of two strategies of offering the home-based HPV self-sampling test to non- participants 	UNK	UNK	nonattenders		home_mail	mail_to_home_return_mail	mail	reminders	Y	DNA	cytology	individual_RCT	118.0			Y	completion_reported	88.9	hrHPV-positive participants: 88.9% attended follow-up cytology.	N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_29589991	29589991	10.1080/16549716.2018.1451455	2018	Comparison of patient flow and provider efficiency of two delivery strategies for HPV-based cervical cancer screening in	UNK	UNK	other		community_outreach	outreach_event_distribution	mixed	unk	Y	UNK	cytology	cluster_RCT				N	none			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_29594933	29594933	10.1007/s11606-018-4404-z	2018	HPV Self-Sampling for Cervical Cancer Screening Among Ethnic Minority Women in South Florida: a Randomized Trial.	United States	HIC	migrant_minority		community_outreach	chw_door_to_door	mixed	navigation	Y	UNK	cytology	individual_RCT				N	none		Reported cervical screening completion, not post-positive follow-up completion.	N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_29649936	29649936	10.1177/0969141318767471	2018	Barriers to cervical screening and interest in self-sampling among women who actively decline screening.	UNK	UNK	other		home_mail	mail_to_home_return_mail	mail	unk	Y	UNK	cytology	observational	543.0			N	none			N	N	Y		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_29686981	29686981	10.3389/fpubh.2018.00077	2018	Self-Sampling for Human Papillomavirus Testing: Increased Cervical Cancer Screening Participation and Incorporation in I	UNK	UNK	underscreened_general		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	UNK	cytology	other				Y	referral_only			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_29689311	29689311	10.1016/j.pvr.2018.04.005	2018	Time and temperature dependent analytical stability of dry-collected Evalyn HPV self-sampling brush for cervical cancer 	UNK	UNK	nonattenders		other	unk	unk	unk	Y	UNK	unk	other				N	none			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_29783960	29783960	10.1186/s12905-018-0559-3	2018	Performance of OncoE6 cervical test with collection methods enabling self-sampling.	UNK	UNK	other		other	unk	unk	unk	Y	UNK	cytology	other				N	none			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_29801496	29801496	10.1186/s12913-018-3195-6	2018	Cost of HPV screening at community health campaigns (CHCs) and health clinics in rural Kenya.	UNK	UNK	other		community_outreach	outreach_event_distribution	mixed	unk	Y	UNK	cytology	individual_RCT				Y	referral_only			N	N	Y		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_29912903	29912903	10.1371/journal.pone.0199038	2018	Is self-sampling to test for high-risk papillomavirus an acceptable option among women who have been treated for high-grade cervical intraepithelial neoplasia?	Sweden	HIC	other		clinic	clinic_pickup_return_clinic	clinic	unk	Y	DNA	colposcopy	acceptability_study	479	479	100.0	N	none			N	Y	N		Added during final eligibility reconciliation; charted from PubMed abstract-level information.
PMID_29958860	29958860	10.1016/j.ypmed.2018.06.017	2018	Acceptability of self-sampling and human papillomavirus testing among non-attenders of cervical cancer screening program	UNK	UNK	nonattenders		other	unk	unk	unk	Y	UNK	cytology	other		2019.0		N	none			N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_29970063	29970063	10.1186/s12905-018-0586-0	2018	Evaluating a community-based cervical cancer screening strategy in Western Kenya: a descriptive study.	UNK	UNK	other		home_mail	unk	unk	reminders	Y	DNA	cytology	other				Y	referral_only			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_29995217	29995217	10.1007/s10552-018-1055-7	2018	A randomized trial of mailed HPV self-sampling for cervical cancer screening among ethnic minority women in South Florid	United States	HIC	migrant_minority		home_mail	mail_to_home_return_mail	mail	unk	Y	UNK	cytology	individual_RCT				N	none		81.0% was HPV self-sampling completion, not clinical follow-up after a positive result.	N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_30036381	30036381	10.1371/journal.pone.0201262	2018	Self-sampling coupled to the detection of HPV 16 and 18 E6 protein: A promising option for detection of cervical maligna	UNK	UNK	other		other	unk	unk	unk	Y	UNK	direct_colposcopy	other				Y	referral_only			N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_30087059	30087059	10.1016/j.ygyno.2018.08.004	2018	Cervico-vaginal self-collection in HIV-infected and uninfected women from Tapajós region, Amazon, Brazil: High acceptabi	UNK	UNK	other	Indigenous/minority focus	primary_care	clinic_pickup_return_clinic	in_person	unk	Y	DNA	cytology	other				N	none			N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_30108095	30108095	10.1158/1055-9965.epi-18-0480	2018	Determinants for Participation in Human Papillomavirus Self-Sampling among Nonattenders to Cervical Cancer Screening in 	UNK	UNK	nonattenders		other	unk	unk	unk	Y	UNK	cytology	individual_RCT		21314.0		N	none			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_30161053	30161053	10.1097/lgt.0000000000000432	2018	Cervical Cancer Screening for Women With Disabilities: Time for a New Approach?	UNK	UNK	underscreened_general		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	UNK	direct_colposcopy	other				Y	referral_only			Y	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_30179994	30179994	10.1097/lgt.0000000000000430	2018	Preference for Human Papillomavirus Self-Collection and Papanicolaou: Survey of Underscreened Women in North Carolina.	UNK	UNK	underscreened_general		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	UNK	cytology	observational				Y	referral_only			N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_30197540	30197540	10.2147/clep.s164826	2018	HPV self-sampling in cervical cancer screening: the effect of different invitation strategies in various socioeconomic g	UNK	UNK	migrant_minority		home_mail	mail_to_home_return_mail	mail	reminders	Y	UNK	cytology	individual_RCT	791.0		8.1	N	none			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_30216191	30216191	10.2478/raon-2018-0036	2018	Randomised trial of HPV self-sampling among non-attenders in the Slovenian cervical screening programme ZORA: comparing 	Slovenia	HIC	nonattenders		home_mail	home_mail	unk	unk	Y	DNA	direct_colposcopy	individual_RCT			7.7	Y	referral_only			N	N	N		Curation note: Slovenia trial: mailed HPV self-sampling (opt-in vs opt-out). Originally labeled as unk.
PMID_30399091	30399091	10.1097/aog.0000000000002964	2018	Home Self-Collection by Mail to Test for Human Papillomavirus and Sexually Transmitted Infections.	United States	HIC	other		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	DNA	cytology	other				N	none			N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_30518468	30518468		2018	[HPV self-sampling for cervical cancer screening in Denmark].	UNK	UNK	underscreened_general		other	unk	unk	reminders	Y	UNK	unk	other				Y	referral_only			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_30541595	30541595	10.1186/s12978-018-0651-z	2018	Preference of specimen collection methods for human papillomavirus detection for cervical cancer screening: a cross-sectional study of high-risk women in Mombasa, Kenya.	Kenya	LMIC	other	High-risk women in Mombasa.	clinic	clinic_pickup_return_clinic	clinic	unk	Y	DNA	unk	cross_sectional_preference	199	199	100.0	N	none			N	Y	N		Added during final eligibility reconciliation; charted from PubMed abstract-level information.
PMID_30627330	30627330	10.4314/mmj.v30i2.2	2018	Feasibility, validity and acceptability of self-collected samples for human papillomavirus (HPV) testing in rural Malawi	UNK	UNK	other		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	UNK	cytology	observational				N	none			N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_26944955	26944955	10.1136/jfprhc-2015-101305	2017	Factors influencing Malawian women's willingness to self-collect samples for human papillomavirus testing.	UNK	UNK	rural_low_access	rural under-screened	community_outreach	outreach_event_distribution	mixed	unk	Y	UNK	cytology	other				N	none			N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_27235844	27235844	10.1177/0969141316639346	2017	Offering self-sampling to cervical screening non-attenders in primary care.	UNK	UNK	nonattenders		home_mail	unk	unk	unk	Y	DNA	cytology	program_evaluation			14.0	Y	completion_reported	85.0	HPV-positive participants: 33/39 attended follow-up.	N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_27624639	27624639	10.1158/1055-9965.epi-16-0350	2017	The Cost-Effectiveness of Cervical Self-Sampling to Improve Routine Cervical Cancer Screening: The Importance of Respond	UNK	UNK	underscreened_general		home_mail	mail_to_home_return_mail	mail	reminders	Y	UNK	cytology	model				Y	referral_only			N	N	Y		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_27672216	27672216	10.1136/jclinpath-2016-204044	2017	HPV self-sampling in CIN2+ detection: sensitivity and specificity of different RLU cut-off of HC2 in specimens from 786 	UNK	UNK	other		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	DNA	cytology	other				N	none			N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_27774794	27774794	10.1080/13557858.2016.1246423	2017	Intravaginal practices are associated with greater odds of high-risk HPV infection in Haitian women.	UNK	UNK	other		community_outreach	chw_door_to_door	mixed	unk	Y	DNA	cytology	observational				N	none			Y	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_28050338	28050338	10.1016/j.pmedr.2016.12.017	2017	Efficacy of self-sampling in promoting participation to cervical cancer screening also in subsequent round.	UNK	UNK	underscreened_general		home_mail	unk	unk	reminders	Y	UNK	unk	individual_RCT	2995.0	47.0	2.0	N	none			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_28086933	28086933	10.1186/s12905-016-0360-0	2017	Self-collection based HPV testing for cervical cancer screening among women living with HIV in Uganda: a descriptive ana	UNK	UNK	other		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	UNK	unk	observational				Y	referral_only			N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_28184239	28184239	10.1186/s13027-017-0123-z	2017	Randomized trial evaluating self-sampling for HPV DNA based tests for cervical cancer screening in Nigeria.	Nigeria	LMIC	rural_low_access	Community-based trial in Sub-Saharan Africa / hard-to-reach setting with low screening uptake context.	community_outreach	outreach_event_distribution	mixed	unk	Y	DNA	unk	individual_RCT	400	185	93.0	N	none		Reported screening uptake and sample adequacy; no post-positive follow-up completion reported in abstract.	N	N	N		Added after audit: community-based Nigerian RCT in low-screening/hard-to-reach SSA context.
PMID_28193227	28193227	10.1186/s13012-017-0548-1	2017	Evaluation of scaling-up of HPV self-collection offered by community health workers at home visits to increase screening	UNK	UNK	underscreened_general		community_outreach	chw_door_to_door	mixed	unk	Y	UNK	cytology	observational		315.0		Y	completion_reported	77.5	HPV-positive women: 320/414 had follow-up procedures.	N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
