pmid	doi	pmcid	title	journal	year	first_author	url
24521934	10.1136/jfprhc-2013-100705	PMC4514978	Attitudes towards cytology and human papillomavirus self-sample collection for cervical screening among Hindu women in London, UK: a mixed methods study.	The journal of family planning and reproductive health care	2015	Louise Cadman	https://pubmed.ncbi.nlm.nih.gov/24521934/
24474183	10.1002/ijc.28723		Methylation marker analysis of self-sampled cervico-vaginal lavage specimens to triage high-risk HPV-positive women for colposcopy.	International journal of cancer	2014	A T Hesselink	https://pubmed.ncbi.nlm.nih.gov/24474183/
24460322	10.7314/apjcp.2013.14.12.7483		Human Papillomavirus (HPV) infection in women participating in cervical cancer screening from 2006 to 2010 in Shenzhen City, South China.	Asian Pacific journal of cancer prevention : APJCP	2013	Yue-Yun Wang	https://pubmed.ncbi.nlm.nih.gov/24460322/
24445150	10.1093/annonc/mdt538		Cervical cancer screening: on the way to a shift from cytology to full molecular screening.	Annals of oncology : official journal of the European Society for Medical Oncology	2014	M G Dijkstra	https://pubmed.ncbi.nlm.nih.gov/24445150/
24433684	10.1016/s1470-2045(13)70570-9		Accuracy of human papillomavirus testing on self-collected versus clinician-collected samples: a meta-analysis.	The Lancet. Oncology	2014	Marc Arbyn	https://pubmed.ncbi.nlm.nih.gov/24433684/
24398135	10.1016/j.ygyno.2013.12.038	PMC4053183	Cervical cancer control for Hispanic women in Texas: strategies from research and practice.	Gynecologic oncology	2014	Maria E Fernandez	https://pubmed.ncbi.nlm.nih.gov/24398135/
24377633	10.7314/apjcp.2013.14.11.6961		Human papillomavirus genotypes and cervical cancer in northeast Thailand.	Asian Pacific journal of cancer prevention : APJCP	2013	Sitakan Natphopsuk	https://pubmed.ncbi.nlm.nih.gov/24377633/
24377590	10.7314/apjcp.2013.14.11.6693		Clinical outcomes of cases with cervical dysplasia absent in cold knife conization specimens.	Asian Pacific journal of cancer prevention : APJCP	2014	Eralp Baser	https://pubmed.ncbi.nlm.nih.gov/24377590/
24376516	10.1371/journal.pone.0082115	PMC3869665	Validity and reliability of using a self-lavaging device for cytology and HPV testing for cervical cancer screening: findings from a pilot study.	PloS one	2013	Heidi E Jones	https://pubmed.ncbi.nlm.nih.gov/24376516/
26393045	10.5588/pha.13.0057	PMC4463150	Prevalence and incidence of cervical intra-epithelial neoplasia among female sex workers in Korogocho, Kenya.	Public health action	2013	S K Njagi	https://pubmed.ncbi.nlm.nih.gov/26393045/
24334478	10.1634/theoncologist.18-s2-13		Advancing cervical cancer prevention in India: implementation science priorities.	The oncologist	2013	Suneeta Krishnan	https://pubmed.ncbi.nlm.nih.gov/24334478/
24332297	10.1016/j.vaccine.2013.06.043		Human papillomavirus prevalence and type-distribution, cervical cancer screening practices and current status of vaccination implementation in Russian Federation, the Western countries of the former Soviet Union, Caucasus region and Central Asia.	Vaccine	2013	Svetlana I Rogovskaya	https://pubmed.ncbi.nlm.nih.gov/24332297/
24324979	10.4172/2329-9541.1000113	PMC3855317	A Viable and Simple Self-Sampling Method for Human Papillomavirus Detection among South African Adolescents.	Journal of immunological techniques in infectious diseases	2013	David H Adler	https://pubmed.ncbi.nlm.nih.gov/24324979/
24296266	10.1016/j.ijgo.2013.07.036	PMC4010249	Urine-based human papillomavirus DNA testing as a screening tool for cervical cancer in high-risk women.	International journal of gynaecology and obstetrics: the official organ of the International Federation of Gynaecology and Obstetrics	2014	Keimari Mendez	https://pubmed.ncbi.nlm.nih.gov/24296266/
24289628	10.7314/apjcp.2013.14.10.6077		Awareness and knowledge about human papillomavirus infection and vaccination among women in UAE.	Asian Pacific journal of cancer prevention : APJCP	2013	Osman Ortashi	https://pubmed.ncbi.nlm.nih.gov/24289628/
24276617	10.1007/s10900-013-9786-6	PMC4543313	The Peru Cervical Cancer Screening Study (PERCAPS): the design and implementation of a mother/daughter screen, treat, and vaccinate program in the Peruvian jungle.	Journal of community health	2014	Carolina E Abuelo	https://pubmed.ncbi.nlm.nih.gov/24276617/
24248915	10.1002/ijc.28616	PMC4232922	Lower cost strategies for triage of human papillomavirus DNA-positive women.	International journal of cancer	2014	You-Lin Qiao	https://pubmed.ncbi.nlm.nih.gov/24248915/
24217555	10.1634/theoncologist.2013-0292	PMC3868423	Advancing cervical cancer prevention in India: implementation science priorities.	The oncologist	2013	Suneeta Krishnan	https://pubmed.ncbi.nlm.nih.gov/24217555/
24192311	10.1186/1471-2334-13-521	PMC3826514	HIV associated high-risk HPV infection among Nigerian women.	BMC infectious diseases	2013	Sally N Akarolo-Anthony	https://pubmed.ncbi.nlm.nih.gov/24192311/
24188790	10.1186/1471-2334-13-519	PMC4228358	Estimation of HPV prevalence in young women in Scotland; monitoring of future vaccine impact.	BMC infectious diseases	2013	Kimberley Kavanagh	https://pubmed.ncbi.nlm.nih.gov/24188790/
24175852	10.7314/apjcp.2013.14.9.5519		Detection of human papillomavirus in male and female urine by electrochemical DNA chip and PCR sequencing.	Asian Pacific journal of cancer prevention : APJCP	2013	Pornjarim Nilyanimit	https://pubmed.ncbi.nlm.nih.gov/24175852/
24175783	10.7314/apjcp.2013.14.9.5101		Opportunistic screening for cervical cancer in a tertiary hospital in Karnataka, India.	Asian Pacific journal of cancer prevention : APJCP	2013	Padmaja Ramesh Kulkarni	https://pubmed.ncbi.nlm.nih.gov/24175783/
24125753	10.1016/j.ygyno.2013.10.008	PMC4753797	Self-collecting a cervico-vaginal specimen for cervical cancer screening: an exploratory study of acceptability among medically underserved women in rural Appalachia.	Gynecologic oncology	2014	Robin C Vanderpool	https://pubmed.ncbi.nlm.nih.gov/24125753/
24083760	10.7314/apjcp.2013.14.8.4865		Human Papillomavirus vaccination acceptability among female university students in South Africa.	Asian Pacific journal of cancer prevention : APJCP	2013	Muhammad Ehsanul Hoque	https://pubmed.ncbi.nlm.nih.gov/24083760/
24051606	10.1007/s00292-013-1857-z		[Self-collection of test material. Supplement to cervical cancer screening].	Der Pathologe	2013	B R Mangold	https://pubmed.ncbi.nlm.nih.gov/24051606/
23999419	10.1016/j.ajog.2013.08.038		Factors associated with high-risk HPV positivity in a low-resource setting in sub-Saharan Africa.	American journal of obstetrics and gynecology	2014	Sheona M Mitchell	https://pubmed.ncbi.nlm.nih.gov/23999419/
23965776	10.1097/olq.0b013e31828e5a91		High-risk human papillomavirus messenger RNA testing in physician- and self-collected specimens for cervical lesion detection in high-risk women, Kenya.	Sexually transmitted diseases	2013	Jie Ting	https://pubmed.ncbi.nlm.nih.gov/23965776/
23898889	10.1186/1471-2458-13-696	PMC3733604	HPV and cervical cancer related knowledge, awareness and testing behaviors in a community sample of female sex workers in China.	BMC public health	2013	Yan Hong	https://pubmed.ncbi.nlm.nih.gov/23898889/
23878179	10.1158/1940-6207.capr-13-0091		An evaluation of novel, lower-cost molecular screening tests for human papillomavirus in rural China.	Cancer prevention research (Philadelphia, Pa.)	2013	Fang-Hui Zhao	https://pubmed.ncbi.nlm.nih.gov/23878179/
23875668	10.1186/1471-2407-13-353	PMC3750271	Randomized comparison of vaginal self-sampling by standard vs. dry swabs for human papillomavirus testing.	BMC cancer	2013	Isabelle Eperon	https://pubmed.ncbi.nlm.nih.gov/23875668/
23867008	10.1016/j.jcv.2013.06.029		Comparison of use of vaginal HPV self-sampling and offering flexible appointments as strategies to reach long-term non-attending women in organized cervical screening.	Journal of clinical virology : the official publication of the Pan American Society for Clinical Virology	2013	Lotten Darlin	https://pubmed.ncbi.nlm.nih.gov/23867008/
23844468		PMC3954748	Acceptability of cervical and anal HPV self-sampling in a sample of Hispanic women in Puerto Rico.	Puerto Rico health sciences journal	2012	Ana P Ortiz	https://pubmed.ncbi.nlm.nih.gov/23844468/
23777549	10.1186/1471-2407-13-296	PMC3751671	Measuring effectiveness of the cervical cancer vaccine in an Australian setting (the VACCINE study).	BMC cancer	2013	Elisa J Young	https://pubmed.ncbi.nlm.nih.gov/23777549/
23731506	10.1016/j.ijgo.2013.03.019		Results of a community-based cervical cancer screening pilot project using human papillomavirus self-sampling in Kampala, Uganda.	International journal of gynaecology and obstetrics: the official organ of the International Federation of Gynaecology and Obstetrics	2013	Gina S Ogilvie	https://pubmed.ncbi.nlm.nih.gov/23731506/
23712523	10.1002/ijc.28283		HPV self-sampling or the Pap-smear: a randomized study among cervical screening nonattenders from lower socioeconomic groups in France.	International journal of cancer	2013	H Sancho-Garnier	https://pubmed.ncbi.nlm.nih.gov/23712523/
23707925	10.1016/j.jviromet.2013.05.009		Evaluation of a multiplex real time PCR assay for the detection of human papillomavirus infections on self-collected cervicovaginal lavage samples.	Journal of virological methods	2013	Matthias Jentschke	https://pubmed.ncbi.nlm.nih.gov/23707925/
23702200	10.1071/sh12198		Attitudes to Chlamydia screening elicited using the social networking site Facebook for subject recruitment.	Sexual health	2013	Navera Ahmed	https://pubmed.ncbi.nlm.nih.gov/23702200/
23639287	10.1186/1472-6874-13-21	PMC3660212	A second generation cervico-vaginal lavage device shows similar performance as its preceding version with respect to DNA yield and HPV DNA results.	BMC women's health	2013	Viola M J Verhoef	https://pubmed.ncbi.nlm.nih.gov/23639287/
23618210	10.1007/bf03405681	PMC6973997	Self-collected HPV testing improves participation in cervical cancer screening: a systematic review and meta-analysis.	Canadian journal of public health = Revue canadienne de sante publique	2013	C Sarai Racey	https://pubmed.ncbi.nlm.nih.gov/23618210/
23603204	10.1158/1055-9965.epi-12-1455	PMC3687215	Risk of precancer determined by HPV genotype combinations in women with minor cytologic abnormalities.	Cancer epidemiology, biomarkers & prevention : a publication of the American Association for Cancer Research, cosponsored by the American Society of Preventive Oncology	2013	Julia C Gage	https://pubmed.ncbi.nlm.nih.gov/23603204/
23575663	10.1002/cncr.27993	PMC3687000	Modifiable risk behaviors in patients with head and neck cancer.	Cancer	2013	Janani Sivasithamparam	https://pubmed.ncbi.nlm.nih.gov/23575663/
23575070	10.4103/0973-1482.110350		Awareness of cervical cancer, Papanicolau's smear and its utilization among female, final year undergraduates in Durban, South Africa.	Journal of cancer research and therapeutics	2013	Muhammad Ehsanul Hoque	https://pubmed.ncbi.nlm.nih.gov/23575070/
23519309	10.1097/lgt.0b013e31828543c5	PMC3616418	Five-year risk of recurrence after treatment of CIN 2, CIN 3, or AIS: performance of HPV and Pap cotesting in posttreatment management.	Journal of lower genital tract disease	2013	Hormuzd A Katki	https://pubmed.ncbi.nlm.nih.gov/23519309/
23519308	10.1097/lgt.0b013e31828543b1	PMC3616505	Follow-up testing after colposcopy: five-year risk of CIN 2+ after a colposcopic diagnosis of CIN 1 or less.	Journal of lower genital tract disease	2013	Hormuzd A Katki	https://pubmed.ncbi.nlm.nih.gov/23519308/
23519307	10.1097/lgt.0b013e3182854399	PMC3616448	Five-year risk of CIN 3+ to guide the management of women aged 21 to 24 years.	Journal of lower genital tract disease	2013	Hormuzd A Katki	https://pubmed.ncbi.nlm.nih.gov/23519307/
23519306	10.1097/lgt.0b013e318285437b	PMC3616446	Five-year risks of CIN 3+ and cervical cancer among women who test Pap-negative but are HPV-positive.	Journal of lower genital tract disease	2013	Hormuzd A Katki	https://pubmed.ncbi.nlm.nih.gov/23519306/
23519305	10.1097/lgt.0b013e3182854282	PMC3616447	Five-year risks of CIN 3+ and cervical cancer among women with HPV-positive and HPV-negative high-grade Pap results.	Journal of lower genital tract disease	2013	Hormuzd A Katki	https://pubmed.ncbi.nlm.nih.gov/23519305/
23519304	10.1097/lgt.0b013e3182854269	PMC3637971	Five-year risks of CIN 2+ and CIN 3+ among women with HPV-positive and HPV-negative LSIL Pap results.	Journal of lower genital tract disease	2013	Hormuzd A Katki	https://pubmed.ncbi.nlm.nih.gov/23519304/
23519302	10.1097/lgt.0b013e318285423c	PMC3616419	Benchmarking CIN 3+ risk as the basis for incorporating HPV and Pap cotesting into cervical screening and management guidelines.	Journal of lower genital tract disease	2013	Hormuzd A Katki	https://pubmed.ncbi.nlm.nih.gov/23519302/
23530870	10.1111/aogs.12143		Projected cost-effectiveness of repeat high-risk human papillomavirus testing using self-collected vaginal samples in the Swedish cervical cancer screening program.	Acta obstetricia et gynecologica Scandinavica	2013	Ellinor Östensson	https://pubmed.ncbi.nlm.nih.gov/23530870/
23518442	10.1016/j.jcv.2013.02.016		Clinical evaluation of high-risk HPV detection on self-samples using the indicating FTA-elute solid-carrier cartridge.	Journal of clinical virology : the official publication of the Pan American Society for Clinical Virology	2013	D T Geraets	https://pubmed.ncbi.nlm.nih.gov/23518442/
23422643	10.1097/lgt.0b013e31826b7b51		Human papillomavirus self-sampling in Cameroon: women's uncertainties over the reliability of the method are barriers to acceptance.	Journal of lower genital tract disease	2013	Amandine Berner	https://pubmed.ncbi.nlm.nih.gov/23422643/
23422638	10.1097/lgt.0b013e318260e312	PMC3885164	Human papillomavirus infection in women in Puerto Rico: agreement between physician-collected and self-collected anogenital specimens.	Journal of lower genital tract disease	2013	Ana Patricia Ortiz	https://pubmed.ncbi.nlm.nih.gov/23422638/
23420411	10.1002/ijc.28115	PMC4692361	Can clinical tests help monitor human papillomavirus vaccine impact?	International journal of cancer	2013	Elissa Meites	https://pubmed.ncbi.nlm.nih.gov/23420411/
23410619	10.1016/j.whi.2012.12.003	PMC3596478	Acceptability and usability of self-collected sampling for HPV testing among African-American women living in the Mississippi Delta.	Women's health issues : official publication of the Jacobs Institute of Women's Health	2013	Isabel C Scarinci	https://pubmed.ncbi.nlm.nih.gov/23410619/
23385153	10.1016/j.ygyno.2013.01.026	PMC3632388	The Peru Cervical Cancer Prevention Study (PERCAPS): the technology to make screening accessible.	Gynecologic oncology	2013	Kimberly L Levinson	https://pubmed.ncbi.nlm.nih.gov/23385153/
23383171	10.1371/journal.pone.0055383	PMC3558485	Frequent detection of HPV before and after initiation of antiretroviral therapy among HIV/HSV-2 co-infected women in Uganda.	PloS one	2013	Anne F Rositch	https://pubmed.ncbi.nlm.nih.gov/23383171/
